transaction_id,customer_id,transaction_date,payment_type,merchant,amount,status,city,txn_year,txn_month,txn_month_name,txn_quarter,is_success,is_failed
T007404,C00395,2025-07-05,ATM,PhonePe,84364,Success,Bangalore,2025,7,Jul,3,1,0
T007405,C01996,2025-03-19,UPI,Amazon,44344,Success,Mumbai,2025,3,Mar,1,1,0
T007406,C01065,2025-03-25,UPI,Myntra,20008,Success,Mumbai,2025,3,Mar,1,1,0
T007407,C00112,2025-06-06,Card,Zomato,99813,Success,Kochi,2025,6,Jun,2,1,0
T007408,C00241,2025-03-21,Net Banking,Myntra,3170,Success,Coimbatore,2025,3,Mar,1,1,0
T007409,C01716,2025-01-26,Net Banking,Swiggy,28975,Success,Mumbai,2025,1,Jan,1,1,0
T007410,C01838,2025-04-29,ATM,Amazon,42302,Success,Hyderabad,2025,4,Apr,2,1,0
T007411,C01793,2025-08-12,Card,Flipkart,71294,Success,Coimbatore,2025,8,Aug,3,1,0
T007412,C01948,2025-05-06,UPI,Myntra,54869,Success,Pune,2025,5,May,2,1,0
T007413,C00415,2025-01-16,Net Banking,Amazon,46187,Success,Coimbatore,2025,1,Jan,1,1,0
T007414,C00981,2025-01-29,UPI,Zomato,52277,Success,Mumbai,2025,1,Jan,1,1,0
T007415,C01237,2025-01-14,ATM,Zomato,60345,Success,Mumbai,2025,1,Jan,1,1,0
T007416,C01181,2025-01-16,Card,Amazon,15779,Success,Chennai,2025,1,Jan,1,1,0
T007417,C01721,2025-05-27,Net Banking,Zomato,79894,Success,Coimbatore,2025,5,May,2,1,0
T007418,C00416,2025-01-27,Card,Zomato,58186,Success,Hyderabad,2025,1,Jan,1,1,0
T007419,C01905,2025-06-09,Net Banking,Myntra,6481,Success,Hyderabad,2025,6,Jun,2,1,0
T007420,C00556,2025-06-07,Net Banking,Amazon,19592,Success,Pune,2025,6,Jun,2,1,0
T007421,C01768,2025-08-27,ATM,Amazon,67355,Success,Pune,2025,8,Aug,3,1,0
T007422,C01004,2025-05-19,Card,Myntra,61584,Success,Pune,2025,5,May,2,1,0
T007423,C01154,2025-05-19,ATM,Swiggy,28515,Success,Pune,2025,5,May,2,1,0
T007424,C01274,2025-04-14,Net Banking,PhonePe,90088,Success,Kochi,2025,4,Apr,2,1,0
T007425,C00363,2025-04-25,Card,PhonePe,24662,Failed,Coimbatore,2025,4,Apr,2,0,1
T007426,C00480,2025-01-04,UPI,PhonePe,93558,Success,Mumbai,2025,1,Jan,1,1,0
T007427,C01842,2025-03-25,Card,Zomato,43740,Success,Hyderabad,2025,3,Mar,1,1,0
T007428,C00727,2025-01-05,UPI,Flipkart,99858,Success,Pune,2025,1,Jan,1,1,0
T007429,C00443,2025-04-09,Net Banking,Flipkart,95366,Success,Hyderabad,2025,4,Apr,2,1,0
T007430,C00135,2025-08-02,Card,Zomato,58568,Success,Chennai,2025,8,Aug,3,1,0
T007431,C01069,2025-09-05,UPI,Swiggy,2428,Success,Mumbai,2025,9,Sep,3,1,0
T007432,C01857,2025-05-17,ATM,Swiggy,98710,Success,Pune,2025,5,May,2,1,0
T007433,C00632,2025-08-29,UPI,Myntra,31554,Success,Coimbatore,2025,8,Aug,3,1,0
T007434,C00861,2025-07-22,Card,Amazon,74535,Success,Hyderabad,2025,7,Jul,3,1,0
T007435,C01311,2025-02-12,ATM,Myntra,13971,Success,Bangalore,2025,2,Feb,1,1,0
T007436,C01168,2025-04-15,ATM,Zomato,70706,Success,Chennai,2025,4,Apr,2,1,0
T007437,C00457,2025-01-31,UPI,Swiggy,14020,Success,Pune,2025,1,Jan,1,1,0
T007438,C00153,2025-07-01,ATM,Zomato,76149,Success,Mumbai,2025,7,Jul,3,1,0
T007439,C00054,2025-03-12,Net Banking,PhonePe,6412,Success,Hyderabad,2025,3,Mar,1,1,0
T007440,C01503,2025-03-20,Card,PhonePe,34404,Success,Kochi,2025,3,Mar,1,1,0
T007441,C00711,2025-06-24,UPI,Swiggy,12976,Success,Kochi,2025,6,Jun,2,1,0
T007442,C00457,2025-06-07,Card,Flipkart,64916,Success,Pune,2025,6,Jun,2,1,0
T007443,C01816,2025-01-24,UPI,PhonePe,89973,Success,Bangalore,2025,1,Jan,1,1,0
T007444,C01618,2025-08-04,UPI,Amazon,81840,Success,Bangalore,2025,8,Aug,3,1,0
T007445,C00873,2025-09-03,UPI,Myntra,55510,Success,Kochi,2025,9,Sep,3,1,0
T007446,C01071,2025-01-19,Card,Swiggy,10680,Success,Coimbatore,2025,1,Jan,1,1,0
T007447,C01309,2025-04-20,Net Banking,Amazon,13577,Success,Bangalore,2025,4,Apr,2,1,0
T007448,C00956,2025-06-25,ATM,PhonePe,36578,Success,Kochi,2025,6,Jun,2,1,0
T007449,C00005,2025-04-15,Net Banking,Amazon,73122,Failed,Pune,2025,4,Apr,2,0,1
T007450,C00702,2025-07-09,Card,PhonePe,20229,Success,Kochi,2025,7,Jul,3,1,0
T007451,C01390,2025-01-03,Card,PhonePe,84973,Success,Bangalore,2025,1,Jan,1,1,0
T007452,C01458,2025-06-25,Card,Myntra,63560,Success,Hyderabad,2025,6,Jun,2,1,0
T007453,C00014,2025-01-09,ATM,Amazon,25959,Success,Hyderabad,2025,1,Jan,1,1,0
T007454,C00133,2025-07-11,Net Banking,Amazon,58731,Success,Kochi,2025,7,Jul,3,1,0
T007455,C01144,2025-06-05,Net Banking,Flipkart,20066,Success,Coimbatore,2025,6,Jun,2,1,0
T007456,C01251,2025-03-19,Net Banking,Zomato,34698,Success,Kochi,2025,3,Mar,1,1,0
T007457,C00206,2025-06-06,Card,PhonePe,45481,Success,Chennai,2025,6,Jun,2,1,0
T007458,C01910,2025-02-24,ATM,Swiggy,9967,Success,Coimbatore,2025,2,Feb,1,1,0
T007459,C00078,2025-01-22,UPI,Flipkart,52989,Success,Kochi,2025,1,Jan,1,1,0
T007460,C00538,2025-08-27,ATM,Flipkart,58173,Success,Mumbai,2025,8,Aug,3,1,0
T007461,C00996,2025-06-28,Net Banking,Amazon,69765,Success,Pune,2025,6,Jun,2,1,0
T007462,C00627,2025-08-06,ATM,Zomato,66442,Success,Coimbatore,2025,8,Aug,3,1,0
T007463,C01264,2025-06-18,Card,Myntra,48692,Success,Bangalore,2025,6,Jun,2,1,0
T007464,C01422,2025-03-13,Card,PhonePe,23933,Success,Hyderabad,2025,3,Mar,1,1,0
T007465,C01071,2025-06-12,UPI,Amazon,15922,Success,Coimbatore,2025,6,Jun,2,1,0
T007466,C01757,2025-03-28,Net Banking,Zomato,79008,Success,Coimbatore,2025,3,Mar,1,1,0
T007467,C00205,2025-06-22,Card,Amazon,27719,Success,Kochi,2025,6,Jun,2,1,0
T007468,C01563,2025-08-17,Card,Swiggy,32660,Success,Chennai,2025,8,Aug,3,1,0
T007469,C01916,2025-02-22,Net Banking,Swiggy,1925,Success,Mumbai,2025,2,Feb,1,1,0
T007470,C00442,2025-06-06,Net Banking,Flipkart,15488,Success,Chennai,2025,6,Jun,2,1,0
T007471,C01838,2025-02-12,Card,Flipkart,89416,Failed,Hyderabad,2025,2,Feb,1,0,1
T007472,C00452,2025-02-07,Card,Flipkart,33014,Success,Bangalore,2025,2,Feb,1,1,0
T007473,C00197,2025-07-09,ATM,PhonePe,45901,Success,Coimbatore,2025,7,Jul,3,1,0
T007474,C00989,2025-07-22,Net Banking,Swiggy,57401,Success,Hyderabad,2025,7,Jul,3,1,0
T007475,C00014,2025-05-06,ATM,Flipkart,49092,Success,Hyderabad,2025,5,May,2,1,0
T007476,C00861,2025-07-01,Card,Myntra,42789,Success,Hyderabad,2025,7,Jul,3,1,0
T007477,C01476,2025-05-14,UPI,Swiggy,68063,Success,Mumbai,2025,5,May,2,1,0
T007478,C01828,2025-03-16,UPI,Zomato,89063,Success,Mumbai,2025,3,Mar,1,1,0
T007479,C01064,2025-04-08,ATM,Swiggy,96394,Success,Chennai,2025,4,Apr,2,1,0
T007480,C00903,2025-07-11,ATM,PhonePe,24908,Success,Mumbai,2025,7,Jul,3,1,0
T007481,C01535,2025-04-26,UPI,Zomato,98754,Success,Coimbatore,2025,4,Apr,2,1,0
T007482,C01311,2025-04-03,Net Banking,Myntra,28619,Success,Bangalore,2025,4,Apr,2,1,0
T007483,C01073,2025-01-16,Card,Swiggy,70681,Success,Hyderabad,2025,1,Jan,1,1,0
T007484,C01386,2025-02-04,Net Banking,Flipkart,99155,Success,Coimbatore,2025,2,Feb,1,1,0
T007485,C01448,2025-06-20,UPI,Zomato,60417,Success,Chennai,2025,6,Jun,2,1,0
T007486,C00042,2025-01-17,UPI,Swiggy,26047,Success,Chennai,2025,1,Jan,1,1,0
T007487,C01303,2025-08-29,Net Banking,Myntra,3305,Failed,Mumbai,2025,8,Aug,3,0,1
T007488,C00441,2025-08-02,Card,Amazon,37533,Failed,Pune,2025,8,Aug,3,0,1
T007489,C00909,2025-05-03,Card,Zomato,91583,Success,Pune,2025,5,May,2,1,0
T007490,C01427,2025-06-22,Net Banking,Flipkart,96583,Success,Kochi,2025,6,Jun,2,1,0
T007491,C00485,2025-04-23,Net Banking,Amazon,68914,Success,Mumbai,2025,4,Apr,2,1,0
T007492,C01657,2025-06-26,Card,Flipkart,66406,Success,Kochi,2025,6,Jun,2,1,0
T007493,C01915,2025-05-30,UPI,Flipkart,92434,Success,Pune,2025,5,May,2,1,0
T007494,C01604,2025-07-18,ATM,Myntra,80282,Success,Chennai,2025,7,Jul,3,1,0
T007495,C01696,2025-03-26,Net Banking,Myntra,98109,Success,Hyderabad,2025,3,Mar,1,1,0
T007496,C00400,2025-07-14,Net Banking,Zomato,35467,Success,Kochi,2025,7,Jul,3,1,0
T007497,C00681,2025-01-30,ATM,Myntra,43051,Failed,Mumbai,2025,1,Jan,1,0,1
T007498,C00317,2025-08-29,ATM,Flipkart,1676,Success,Bangalore,2025,8,Aug,3,1,0
T007499,C01796,2025-06-18,ATM,Swiggy,53557,Success,Bangalore,2025,6,Jun,2,1,0
T007500,C01386,2025-03-10,ATM,PhonePe,74257,Success,Coimbatore,2025,3,Mar,1,1,0
T007501,C00792,2025-02-01,ATM,PhonePe,7555,Success,Mumbai,2025,2,Feb,1,1,0
T007502,C01145,2025-06-23,Net Banking,Amazon,95637,Success,Pune,2025,6,Jun,2,1,0
T007503,C01214,2025-07-24,ATM,PhonePe,78589,Success,Kochi,2025,7,Jul,3,1,0
T007504,C00153,2025-01-10,Net Banking,Myntra,69473,Success,Mumbai,2025,1,Jan,1,1,0
T007505,C01476,2025-02-08,ATM,Amazon,50055,Success,Mumbai,2025,2,Feb,1,1,0
T007506,C01193,2025-05-13,Net Banking,Amazon,40224,Success,Bangalore,2025,5,May,2,1,0
T007507,C00993,2025-05-10,Card,Myntra,65028,Success,Coimbatore,2025,5,May,2,1,0
T007508,C00217,2025-07-12,UPI,Flipkart,55348,Success,Pune,2025,7,Jul,3,1,0
T007509,C01299,2025-01-04,Card,Zomato,78546,Success,Kochi,2025,1,Jan,1,1,0
T007510,C01953,2025-06-16,Net Banking,Flipkart,41515,Success,Coimbatore,2025,6,Jun,2,1,0
T007511,C01407,2025-05-29,Net Banking,PhonePe,39432,Success,Coimbatore,2025,5,May,2,1,0
T007512,C00439,2025-03-23,ATM,PhonePe,69397,Success,Kochi,2025,3,Mar,1,1,0
T007513,C01193,2025-06-22,UPI,Myntra,71983,Success,Bangalore,2025,6,Jun,2,1,0
T007514,C01556,2025-07-15,Net Banking,Amazon,68950,Success,Mumbai,2025,7,Jul,3,1,0
T007515,C01812,2025-08-18,UPI,Zomato,13136,Success,Kochi,2025,8,Aug,3,1,0
T007516,C01525,2025-02-14,ATM,Myntra,52562,Success,Pune,2025,2,Feb,1,1,0
T007517,C01598,2025-09-07,Net Banking,PhonePe,3946,Success,Hyderabad,2025,9,Sep,3,1,0
T007518,C00684,2025-05-23,Card,Swiggy,35750,Success,Chennai,2025,5,May,2,1,0
T007519,C01706,2025-05-05,ATM,Amazon,26105,Success,Mumbai,2025,5,May,2,1,0
T007520,C01759,2025-07-22,Net Banking,Zomato,54714,Success,Coimbatore,2025,7,Jul,3,1,0
T007521,C01145,2025-07-20,ATM,Amazon,93830,Success,Pune,2025,7,Jul,3,1,0
T007522,C01401,2025-08-25,UPI,Swiggy,30631,Success,Pune,2025,8,Aug,3,1,0
T007523,C00609,2025-06-28,ATM,Amazon,77599,Failed,Chennai,2025,6,Jun,2,0,1
T007524,C01168,2025-09-05,Net Banking,Swiggy,49356,Success,Chennai,2025,9,Sep,3,1,0
T007525,C01612,2025-03-08,ATM,Amazon,72887,Success,Hyderabad,2025,3,Mar,1,1,0
T007526,C01555,2025-09-03,UPI,Amazon,68992,Success,Kochi,2025,9,Sep,3,1,0
T007527,C00968,2025-03-13,Net Banking,Flipkart,78531,Success,Chennai,2025,3,Mar,1,1,0
T007528,C01954,2025-06-27,ATM,Amazon,16227,Success,Chennai,2025,6,Jun,2,1,0
T007529,C00792,2025-04-02,Net Banking,Swiggy,50909,Success,Mumbai,2025,4,Apr,2,1,0
T007530,C00118,2025-02-03,ATM,Amazon,17523,Success,Hyderabad,2025,2,Feb,1,1,0
T007531,C01081,2025-01-30,Net Banking,Amazon,40525,Success,Bangalore,2025,1,Jan,1,1,0
T007532,C00501,2025-08-11,ATM,Zomato,41350,Success,Pune,2025,8,Aug,3,1,0
T007533,C01130,2025-01-24,UPI,PhonePe,41710,Success,Bangalore,2025,1,Jan,1,1,0
T007534,C00342,2025-01-07,Net Banking,Flipkart,3285,Success,Coimbatore,2025,1,Jan,1,1,0
T007535,C00239,2025-04-08,Card,Flipkart,59544,Success,Coimbatore,2025,4,Apr,2,1,0
T007536,C00812,2025-01-23,UPI,Amazon,75439,Success,Hyderabad,2025,1,Jan,1,1,0
T007537,C00199,2025-08-28,UPI,Amazon,9202,Success,Mumbai,2025,8,Aug,3,1,0
T007538,C01350,2025-08-03,ATM,Swiggy,8545,Success,Pune,2025,8,Aug,3,1,0
T007539,C01777,2025-06-13,ATM,Flipkart,25654,Success,Kochi,2025,6,Jun,2,1,0
T007540,C00037,2025-01-20,ATM,Myntra,58922,Failed,Kochi,2025,1,Jan,1,0,1
T007541,C00362,2025-01-08,UPI,PhonePe,40959,Success,Pune,2025,1,Jan,1,1,0
T007542,C01773,2025-08-23,Card,Zomato,80857,Success,Pune,2025,8,Aug,3,1,0
T007543,C01773,2025-06-30,ATM,Zomato,4799,Failed,Pune,2025,6,Jun,2,0,1
T007544,C01015,2025-02-06,Net Banking,Flipkart,4861,Success,Mumbai,2025,2,Feb,1,1,0
T007545,C00579,2025-04-04,UPI,Myntra,93554,Success,Kochi,2025,4,Apr,2,1,0
T007546,C01130,2025-01-02,Net Banking,Myntra,26930,Success,Bangalore,2025,1,Jan,1,1,0
T007547,C01818,2025-08-15,Card,Flipkart,31685,Failed,Kochi,2025,8,Aug,3,0,1
T007548,C00743,2025-01-07,UPI,Zomato,93194,Success,Mumbai,2025,1,Jan,1,1,0
T007549,C00271,2025-03-25,UPI,Amazon,41034,Success,Pune,2025,3,Mar,1,1,0
T007550,C01181,2025-03-11,Net Banking,Amazon,63715,Success,Chennai,2025,3,Mar,1,1,0
T007551,C01800,2025-08-17,Card,Myntra,9880,Success,Chennai,2025,8,Aug,3,1,0
T007552,C01941,2025-03-28,UPI,Flipkart,29111,Success,Kochi,2025,3,Mar,1,1,0
T007553,C00061,2025-06-01,Net Banking,Zomato,26709,Success,Chennai,2025,6,Jun,2,1,0
T007554,C01772,2025-08-28,ATM,Swiggy,115,Success,Chennai,2025,8,Aug,3,1,0
T007555,C00192,2025-06-13,ATM,Swiggy,74426,Success,Kochi,2025,6,Jun,2,1,0
T007556,C00860,2025-04-17,Card,Flipkart,31098,Success,Hyderabad,2025,4,Apr,2,1,0
T007557,C00456,2025-07-23,Net Banking,Flipkart,86730,Failed,Mumbai,2025,7,Jul,3,0,1
T007558,C01958,2025-09-01,Card,Zomato,36531,Success,Coimbatore,2025,9,Sep,3,1,0
T007559,C01240,2025-01-26,Card,PhonePe,2647,Success,Bangalore,2025,1,Jan,1,1,0
T007560,C00057,2025-07-23,Card,Amazon,51460,Success,Pune,2025,7,Jul,3,1,0
T007561,C00773,2025-05-05,Card,Amazon,12227,Success,Hyderabad,2025,5,May,2,1,0
T007562,C00882,2025-05-13,ATM,Myntra,15996,Success,Pune,2025,5,May,2,1,0
T007563,C00743,2025-01-02,UPI,Flipkart,75800,Success,Mumbai,2025,1,Jan,1,1,0
T007564,C01297,2025-08-20,Card,Swiggy,67060,Success,Bangalore,2025,8,Aug,3,1,0
T007565,C01488,2025-07-03,Card,Zomato,97472,Success,Bangalore,2025,7,Jul,3,1,0
T007566,C00331,2025-01-16,UPI,PhonePe,13934,Success,Bangalore,2025,1,Jan,1,1,0
T007567,C01874,2025-06-03,UPI,Flipkart,28098,Success,Chennai,2025,6,Jun,2,1,0
T007568,C00195,2025-04-07,Card,Amazon,78749,Success,Chennai,2025,4,Apr,2,1,0
T007569,C01908,2025-06-04,UPI,Zomato,97634,Success,Hyderabad,2025,6,Jun,2,1,0
T007570,C01217,2025-01-29,Net Banking,Swiggy,4339,Success,Mumbai,2025,1,Jan,1,1,0
T007571,C00704,2025-01-31,ATM,Zomato,60586,Success,Kochi,2025,1,Jan,1,1,0
T007572,C00726,2025-07-25,UPI,Swiggy,52691,Success,Bangalore,2025,7,Jul,3,1,0
T007573,C00802,2025-06-15,ATM,Myntra,19153,Success,Pune,2025,6,Jun,2,1,0
T007574,C01859,2025-05-12,Card,Flipkart,96224,Success,Hyderabad,2025,5,May,2,1,0
T007575,C00884,2025-03-30,Net Banking,PhonePe,97548,Success,Coimbatore,2025,3,Mar,1,1,0
T007576,C01143,2025-08-01,Net Banking,Flipkart,1431,Success,Bangalore,2025,8,Aug,3,1,0
T007577,C00008,2025-03-07,Net Banking,Amazon,4015,Success,Kochi,2025,3,Mar,1,1,0
T007578,C00786,2025-07-20,Card,Flipkart,37364,Success,Hyderabad,2025,7,Jul,3,1,0
T007579,C01541,2025-03-17,UPI,Swiggy,38303,Success,Kochi,2025,3,Mar,1,1,0
T007580,C01480,2025-09-04,Net Banking,Amazon,90045,Success,Coimbatore,2025,9,Sep,3,1,0
T007581,C01917,2025-04-23,Card,Swiggy,28658,Success,Coimbatore,2025,4,Apr,2,1,0
T007582,C00608,2025-04-04,Card,Swiggy,2108,Failed,Mumbai,2025,4,Apr,2,0,1
T007583,C01969,2025-01-14,UPI,Flipkart,82430,Success,Chennai,2025,1,Jan,1,1,0
T007584,C00038,2025-09-08,Net Banking,Myntra,76480,Success,Mumbai,2025,9,Sep,3,1,0
T007585,C00964,2025-02-20,Card,Zomato,33428,Success,Coimbatore,2025,2,Feb,1,1,0
T007586,C00920,2025-06-26,ATM,PhonePe,33419,Success,Mumbai,2025,6,Jun,2,1,0
T007587,C01289,2025-01-24,UPI,PhonePe,3351,Success,Hyderabad,2025,1,Jan,1,1,0
T007588,C01926,2025-02-10,Card,Swiggy,7530,Success,Kochi,2025,2,Feb,1,1,0
T007589,C00239,2025-03-09,Net Banking,Myntra,39045,Success,Coimbatore,2025,3,Mar,1,1,0
T007590,C00309,2025-08-03,ATM,Zomato,890,Success,Kochi,2025,8,Aug,3,1,0
T007591,C00231,2025-05-06,UPI,Zomato,1771,Success,Kochi,2025,5,May,2,1,0
T007592,C00744,2025-02-13,Card,Swiggy,26596,Success,Pune,2025,2,Feb,1,1,0
T007593,C00165,2025-02-18,Card,Myntra,12329,Success,Chennai,2025,2,Feb,1,1,0
T007594,C00382,2025-02-17,UPI,PhonePe,45507,Success,Coimbatore,2025,2,Feb,1,1,0
T007595,C00142,2025-05-06,Card,Swiggy,89093,Success,Kochi,2025,5,May,2,1,0
T007596,C00796,2025-03-05,Net Banking,PhonePe,4841,Success,Kochi,2025,3,Mar,1,1,0
T007597,C01126,2025-03-10,ATM,PhonePe,14991,Success,Pune,2025,3,Mar,1,1,0
T007598,C01257,2025-02-22,ATM,PhonePe,97472,Success,Hyderabad,2025,2,Feb,1,1,0
T007599,C01292,2025-08-20,UPI,Amazon,99824,Success,Chennai,2025,8,Aug,3,1,0
T007600,C01564,2025-08-16,ATM,PhonePe,55580,Success,Pune,2025,8,Aug,3,1,0
T007601,C01999,2025-04-01,Net Banking,Amazon,18006,Success,Kochi,2025,4,Apr,2,1,0
T007602,C01601,2025-08-04,Net Banking,Swiggy,50754,Success,Kochi,2025,8,Aug,3,1,0
T007603,C00838,2025-08-03,Net Banking,Zomato,34141,Success,Kochi,2025,8,Aug,3,1,0
T007604,C01673,2025-04-02,Net Banking,Flipkart,43470,Success,Bangalore,2025,4,Apr,2,1,0
T007605,C01137,2025-03-08,Card,Amazon,97706,Success,Coimbatore,2025,3,Mar,1,1,0
T007606,C01329,2025-08-10,Card,Flipkart,75281,Success,Coimbatore,2025,8,Aug,3,1,0
T007607,C00318,2025-04-02,Net Banking,Amazon,76137,Success,Mumbai,2025,4,Apr,2,1,0
T007608,C00350,2025-05-12,Net Banking,Amazon,1185,Success,Chennai,2025,5,May,2,1,0
T007609,C00706,2025-06-10,Card,Amazon,32983,Success,Coimbatore,2025,6,Jun,2,1,0
T007610,C01385,2025-08-08,ATM,Swiggy,89684,Success,Kochi,2025,8,Aug,3,1,0
T007611,C00023,2025-03-05,ATM,Myntra,95127,Success,Mumbai,2025,3,Mar,1,1,0
T007612,C00839,2025-03-28,UPI,PhonePe,16115,Success,Mumbai,2025,3,Mar,1,1,0
T007613,C01153,2025-07-22,UPI,Swiggy,24436,Success,Coimbatore,2025,7,Jul,3,1,0
T007614,C00421,2025-07-27,UPI,Swiggy,25627,Success,Bangalore,2025,7,Jul,3,1,0
T007615,C00887,2025-05-06,ATM,Amazon,96300,Success,Hyderabad,2025,5,May,2,1,0
T007616,C00461,2025-07-27,UPI,Flipkart,73764,Success,Bangalore,2025,7,Jul,3,1,0
T007617,C00593,2025-01-05,UPI,Myntra,56561,Success,Chennai,2025,1,Jan,1,1,0
T007618,C00951,2025-07-22,Net Banking,PhonePe,18754,Success,Mumbai,2025,7,Jul,3,1,0
T007619,C01784,2025-01-17,UPI,Myntra,2377,Success,Mumbai,2025,1,Jan,1,1,0
T007620,C01730,2025-05-06,UPI,PhonePe,60156,Success,Mumbai,2025,5,May,2,1,0
T007621,C00725,2025-09-08,Net Banking,Swiggy,99651,Success,Hyderabad,2025,9,Sep,3,1,0
T007622,C01918,2025-06-30,Card,Amazon,57312,Success,Bangalore,2025,6,Jun,2,1,0
T007623,C00239,2025-08-16,Card,Flipkart,66925,Success,Coimbatore,2025,8,Aug,3,1,0
T007624,C00889,2025-05-01,ATM,PhonePe,84446,Success,Pune,2025,5,May,2,1,0
T007625,C00239,2025-07-17,Card,Myntra,48945,Success,Coimbatore,2025,7,Jul,3,1,0
T007626,C00870,2025-06-05,Card,PhonePe,60634,Success,Hyderabad,2025,6,Jun,2,1,0
T007627,C01154,2025-04-07,ATM,Myntra,53700,Success,Pune,2025,4,Apr,2,1,0
T007628,C01467,2025-05-02,ATM,Flipkart,34764,Failed,Mumbai,2025,5,May,2,0,1
T007629,C01002,2025-07-13,UPI,Flipkart,88755,Success,Mumbai,2025,7,Jul,3,1,0
T007630,C01262,2025-01-21,UPI,Swiggy,53717,Success,Coimbatore,2025,1,Jan,1,1,0
T007631,C00658,2025-06-24,UPI,Swiggy,8343,Success,Bangalore,2025,6,Jun,2,1,0
T007632,C00632,2025-02-18,UPI,Zomato,52158,Success,Coimbatore,2025,2,Feb,1,1,0
T007633,C01753,2025-03-01,ATM,PhonePe,66555,Success,Chennai,2025,3,Mar,1,1,0
T007634,C01661,2025-06-27,UPI,Myntra,83077,Success,Mumbai,2025,6,Jun,2,1,0
T007635,C00069,2025-08-27,Card,Myntra,82317,Success,Bangalore,2025,8,Aug,3,1,0
T007636,C00212,2025-05-01,UPI,Flipkart,89321,Success,Chennai,2025,5,May,2,1,0
T007637,C01773,2025-03-02,Net Banking,Myntra,31598,Success,Pune,2025,3,Mar,1,1,0
T007638,C01493,2025-06-19,ATM,Zomato,32787,Success,Bangalore,2025,6,Jun,2,1,0
T007639,C00138,2025-02-25,UPI,PhonePe,34544,Success,Bangalore,2025,2,Feb,1,1,0
T007640,C00154,2025-02-18,Card,Myntra,63217,Success,Coimbatore,2025,2,Feb,1,1,0
T007641,C01649,2025-04-22,ATM,Zomato,16396,Success,Hyderabad,2025,4,Apr,2,1,0
T007642,C01517,2025-03-15,Net Banking,Zomato,22457,Success,Kochi,2025,3,Mar,1,1,0
T007643,C00420,2025-03-07,Net Banking,PhonePe,63208,Success,Coimbatore,2025,3,Mar,1,1,0
T007644,C01537,2025-02-28,Card,Swiggy,15965,Success,Chennai,2025,2,Feb,1,1,0
T007645,C01975,2025-03-24,Card,Zomato,40118,Success,Chennai,2025,3,Mar,1,1,0
T007646,C01920,2025-02-19,UPI,Myntra,12907,Success,Chennai,2025,2,Feb,1,1,0
T007647,C01049,2025-05-17,Card,PhonePe,23184,Success,Bangalore,2025,5,May,2,1,0
T007648,C00474,2025-05-02,UPI,Amazon,71591,Success,Coimbatore,2025,5,May,2,1,0
T007649,C01071,2025-08-16,Card,Flipkart,72034,Success,Coimbatore,2025,8,Aug,3,1,0
T007650,C00256,2025-03-18,Card,Zomato,66566,Success,Bangalore,2025,3,Mar,1,1,0
T007651,C01823,2025-01-27,Net Banking,Swiggy,56928,Success,Kochi,2025,1,Jan,1,1,0
T007652,C01085,2025-09-05,UPI,Myntra,34781,Success,Pune,2025,9,Sep,3,1,0
T007653,C01041,2025-06-25,UPI,Myntra,17120,Success,Hyderabad,2025,6,Jun,2,1,0
T007654,C01942,2025-04-13,ATM,PhonePe,69156,Success,Hyderabad,2025,4,Apr,2,1,0
T007655,C00886,2025-01-17,Net Banking,Flipkart,34480,Success,Pune,2025,1,Jan,1,1,0
T007656,C00070,2025-08-26,Net Banking,Flipkart,56976,Success,Coimbatore,2025,8,Aug,3,1,0
T007657,C00161,2025-03-09,ATM,Myntra,12379,Success,Pune,2025,3,Mar,1,1,0
T007658,C00390,2025-04-26,ATM,Flipkart,77363,Success,Chennai,2025,4,Apr,2,1,0
T007659,C01066,2025-07-10,UPI,Swiggy,44580,Success,Mumbai,2025,7,Jul,3,1,0
T007660,C00470,2025-01-01,ATM,Swiggy,74507,Success,Bangalore,2025,1,Jan,1,1,0
T007661,C00166,2025-04-13,Card,Zomato,54156,Success,Kochi,2025,4,Apr,2,1,0
T007662,C00379,2025-07-05,Net Banking,Flipkart,73613,Success,Pune,2025,7,Jul,3,1,0
T007663,C00834,2025-05-23,UPI,Flipkart,30753,Failed,Coimbatore,2025,5,May,2,0,1
T007664,C00973,2025-06-16,ATM,Myntra,21250,Success,Kochi,2025,6,Jun,2,1,0
T007665,C01659,2025-06-28,UPI,PhonePe,9955,Success,Kochi,2025,6,Jun,2,1,0
T007666,C01840,2025-02-23,ATM,Swiggy,90326,Success,Bangalore,2025,2,Feb,1,1,0
T007667,C00511,2025-01-09,ATM,Amazon,26327,Success,Bangalore,2025,1,Jan,1,1,0
T007668,C00130,2025-04-15,UPI,Myntra,31363,Success,Kochi,2025,4,Apr,2,1,0
T007669,C00637,2025-01-19,Net Banking,PhonePe,59747,Success,Hyderabad,2025,1,Jan,1,1,0
T007670,C00317,2025-05-11,Net Banking,Swiggy,78461,Failed,Bangalore,2025,5,May,2,0,1
T007671,C00967,2025-02-10,Net Banking,Myntra,89977,Success,Mumbai,2025,2,Feb,1,1,0
T007672,C01043,2025-01-19,UPI,Swiggy,91173,Success,Mumbai,2025,1,Jan,1,1,0
T007673,C01204,2025-01-23,Net Banking,Zomato,70489,Success,Hyderabad,2025,1,Jan,1,1,0
T007674,C01088,2025-05-11,ATM,Zomato,79999,Success,Bangalore,2025,5,May,2,1,0
